# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
src/adapters/process_draft_editor.cpp	modernize-deprecated-headers	dbd6043e47dc9fd1c29c	inclusion of deprecated C++ header 'signal.h'; consider using 'csignal' instead
src/adapters/process_draft_editor.cpp	modernize-use-integer-sign-comparison	bb9ca808f75080fa88f0	comparison between 'signed' and 'unsigned' integers
src/adapters/process_draft_editor.cpp	performance-no-automatic-move	ad7d48838c2b6ba5ff46	constness of 'candidate' prevents automatic move
src/adapters/process_draft_editor.cpp	readability-function-cognitive-complexity	7c102349fadec2c91394	function 'run_editor' has cognitive complexity of 32 (threshold 20)
src/adapters/process_draft_editor.cpp	readability-function-cognitive-complexity	b036c3c061322f6ccf15	function 'normalized_text' has cognitive complexity of 35 (threshold 20)
src/adapters/process_draft_editor.cpp	readability-function-cognitive-complexity	d287e60674432ced932e	function 'resolve_editor' has cognitive complexity of 21 (threshold 20)
src/adapters/process_image.cpp	bugprone-implicit-widening-of-multiplication-result	4f34a41114cdf15a9355	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/adapters/process_image.cpp	bugprone-implicit-widening-of-multiplication-result	5bfc88c3a045b1d03e5a	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
src/adapters/process_image.cpp	cppcoreguidelines-avoid-c-arrays,modernize-avoid-c-arrays	9015cee6cb911c21383a	do not declare C-style arrays, use 'std::array' instead
src/adapters/process_image.cpp	cppcoreguidelines-pro-bounds-array-to-pointer-decay	020f6e05059a1892a527	do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead
src/adapters/process_image.cpp	cppcoreguidelines-pro-bounds-array-to-pointer-decay	5b4a86efbdd8a7959ca4	do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead
src/adapters/process_image.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	0c97dc3a21776e8739cf	do not use pointer arithmetic
src/adapters/process_image.cpp	cppcoreguidelines-pro-type-vararg	66fa5e306b6f18c6c343	do not call c-style vararg functions
src/adapters/process_image.cpp	cppcoreguidelines-pro-type-vararg	97451ad82c8fb3255a8c	do not call c-style vararg functions
src/adapters/process_image.cpp	readability-function-cognitive-complexity	2218539b52118fae2370	function 'render_terminal_viewer' has cognitive complexity of 31 (threshold 20)
src/adapters/process_interactive.cpp	bugprone-unchecked-optional-access	ffe86d08b2431fa6d267	unchecked access to optional value
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	17175cd81b663ee15bc7	function 'show_plan' has cognitive complexity of 29 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	1cae3bdecf86de8b0b0d	function 'manage_memory' has cognitive complexity of 84 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	36028207f0f5b9ba595e	function 'switch_session' has cognitive complexity of 23 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	39b0e565bfcd66520988	function 'request_close' has cognitive complexity of 50 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	7c3209940c7bc6a277b6	function 'on_render' has cognitive complexity of 27 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	c8e01de8f7f20ca090b4	function 'ensure_plan_review' has cognitive complexity of 64 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	d2b512e48c1c32a25b60	lambda has cognitive complexity of 21 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	e2cb5e508d1870ec8883	function 'show_memory' has cognitive complexity of 43 (threshold 20)
src/adapters/process_interactive.cpp	readability-function-cognitive-complexity	ee61c5ba8d710095f66b	lambda has cognitive complexity of 21 (threshold 20)
src/adapters/process_login.cpp	readability-function-cognitive-complexity	d9032caf106e6bcf2f41	function 'execute' has cognitive complexity of 22 (threshold 20)
src/adapters/process_one_shot.cpp	performance-move-const-arg	d75fb6f1b6260c132cfb	std::move of the expression of the trivially-copyable type 'std::optional<domain::SessionSpendCeiling>' has no effect; remove std::move()
src/adapters/process_plan.cpp	bugprone-implicit-widening-of-multiplication-result	e06c9c1539770eb07bac	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/adapters/process_plan.cpp	bugprone-implicit-widening-of-multiplication-result	ec3d66cdb934ddb7b311	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
